DATE,5 YR,7 YR,10 YR,20 YR,30 YR
11/9/2007,1.4,1.7,1.82,2.02,
11/13/2007,1.46,1.75,1.86,2.03,
11/14/2007,1.5,1.77,1.88,2.06,
11/15/2007,1.39,1.68,1.81,2.04,
11/16/2007,1.37,1.67,1.8,2.05,
11/19/2007,1.26,1.58,1.7,1.97,
11/20/2007,1.2,1.55,1.68,1.98,
11/21/2007,1.11,1.48,1.62,1.93,
11/23/2007,1.14,1.48,1.63,1.9,
11/26/2007,0.96,1.31,1.45,1.75,
11/27/2007,1.11,1.44,1.58,1.87,
11/28/2007,1.25,1.58,1.71,1.94,
11/29/2007,1.16,1.48,1.61,1.88,
11/30/2007,1.17,1.5,1.63,1.93,
12/3/2007,1.08,1.43,1.57,1.89,
12/4/2007,1.11,1.46,1.59,1.93,
12/5/2007,1.15,1.52,1.66,2.01,
12/6/2007,1.25,1.6,1.77,2.07,
12/7/2007,1.37,1.7,1.86,2.14,
12/10/2007,1.4,1.72,1.89,2.17,
12/11/2007,1.22,1.58,1.73,2.06,
12/12/2007,1.26,1.61,1.78,2.06,
12/13/2007,1.35,1.71,1.87,2.16,
12/14/2007,1.39,1.73,1.9,2.18,
12/17/2007,1.32,1.68,1.86,2.14,
12/18/2007,1.27,1.63,1.8,2.08,
12/19/2007,1.21,1.56,1.73,2,
12/20/2007,1.22,1.57,1.74,2.01,
12/21/2007,1.32,1.66,1.84,2.09,
12/24/2007,1.37,1.71,1.88,2.14,
12/26/2007,1.43,1.77,1.95,2.2,
12/27/2007,1.31,1.68,1.85,2.12,
12/28/2007,1.23,1.6,1.78,2.05,
12/31/2007,1.18,1.55,1.73,2,
1/2/2008,1,1.41,1.59,1.89,
1/3/2008,0.98,1.39,1.58,1.88,
1/4/2008,0.93,1.36,1.56,1.88,
1/7/2008,0.94,1.36,1.57,1.87,
1/8/2008,0.95,1.36,1.57,1.89,
1/9/2008,0.94,1.35,1.56,1.87,
1/10/2008,1.04,1.44,1.68,1.97,
1/11/2008,0.91,1.3,1.56,1.87,
1/14/2008,0.89,1.28,1.53,1.84,
1/15/2008,0.84,1.2,1.45,1.77,
1/16/2008,0.89,1.26,1.5,1.83,
1/17/2008,0.84,1.2,1.43,1.76,
1/18/2008,0.82,1.18,1.42,1.78,
1/22/2008,0.67,1.05,1.28,1.72,
1/23/2008,0.72,1.07,1.31,1.69,
1/24/2008,0.86,1.2,1.44,1.81,
1/25/2008,0.76,1.1,1.34,1.71,
1/28/2008,0.75,1.09,1.33,1.71,
1/29/2008,0.77,1.11,1.37,1.76,
1/30/2008,0.84,1.19,1.45,1.82,
1/31/2008,0.67,1.04,1.33,1.71,
2/1/2008,0.66,1.04,1.31,1.69,
2/4/2008,0.74,1.11,1.38,1.76,
2/5/2008,0.68,1.07,1.34,1.72,
2/6/2008,0.71,1.08,1.36,1.75,
2/7/2008,0.8,1.18,1.47,1.86,
2/8/2008,0.67,1.07,1.36,1.78,
2/11/2008,0.62,1.02,1.32,1.75,
2/12/2008,0.65,1.06,1.36,1.79,
2/13/2008,0.68,1.11,1.42,1.89,
2/14/2008,0.78,1.25,1.57,2.05,
2/15/2008,0.68,1.15,1.48,1.96,
2/19/2008,0.78,1.23,1.56,2.02,
2/20/2008,0.77,1.23,1.55,2,
2/21/2008,0.63,1.1,1.43,1.92,
2/22/2008,0.64,1.1,1.44,1.95,
2/25/2008,0.71,1.19,1.53,2.01,
2/26/2008,0.6,1.1,1.44,1.98,
2/27/2008,0.57,1.08,1.42,1.96,
2/28/2008,0.39,0.91,1.26,1.84,
2/29/2008,0.2,0.74,1.1,1.71,
3/3/2008,0.19,0.74,1.08,1.71,
3/4/2008,0.2,0.8,1.15,1.79,
3/5/2008,0.23,0.8,1.16,1.8,
3/6/2008,0.13,0.7,1.07,1.72,
3/7/2008,0.08,0.65,1.01,1.68,
3/10/2008,0.01,0.55,0.9,1.6,
3/11/2008,0.2,0.69,1.05,1.69,
3/12/2008,0.12,0.59,0.95,1.58,
3/13/2008,0.15,0.68,1.05,1.7,
3/14/2008,0.12,0.64,1.01,1.63,
3/17/2008,0.13,0.69,1.05,1.75,
3/18/2008,0.21,0.72,1.08,1.82,
3/19/2008,0.22,0.68,1.04,1.76,
3/20/2008,0.22,0.66,1.02,1.7,
3/24/2008,0.47,0.88,1.24,1.88,
3/25/2008,0.48,0.9,1.25,1.91,
3/26/2008,0.42,0.88,1.24,1.93,
3/27/2008,0.4,0.86,1.23,1.92,
3/28/2008,0.3,0.76,1.13,1.85,
3/31/2008,0.27,0.75,1.11,1.81,
4/1/2008,0.44,0.87,1.22,1.89,
4/2/2008,0.51,0.9,1.26,1.87,
4/3/2008,0.54,0.92,1.28,1.89,
4/4/2008,0.45,0.83,1.18,1.79,
4/7/2008,0.52,0.89,1.23,1.84,
4/8/2008,0.53,0.91,1.26,1.82,
4/9/2008,0.42,0.83,1.19,1.76,
4/10/2008,0.47,0.92,1.26,1.8,
4/11/2008,0.4,0.85,1.19,1.75,
4/14/2008,0.43,0.88,1.23,1.78,
4/15/2008,0.48,0.93,1.28,1.84,
4/16/2008,0.6,1.03,1.41,1.95,
4/17/2008,0.68,1.06,1.44,1.95,
4/18/2008,0.71,1.08,1.45,1.95,
4/21/2008,0.7,1.07,1.44,1.95,
4/22/2008,0.72,1.06,1.43,1.93,
4/23/2008,0.73,1.08,1.44,1.95,
4/24/2008,0.89,1.2,1.56,2.05,
4/25/2008,0.89,1.23,1.6,2.09,
4/28/2008,0.84,1.19,1.56,2.06,
4/29/2008,0.82,1.18,1.56,2.04,
4/30/2008,0.77,1.13,1.5,1.98,
5/1/2008,0.79,1.17,1.52,2.02,
5/2/2008,0.86,1.22,1.53,2.04,
5/5/2008,0.85,1.19,1.53,2.04,
5/6/2008,0.84,1.23,1.55,2.07,
5/7/2008,0.8,1.2,1.51,2.05,
5/8/2008,0.69,1.12,1.43,1.98,
5/9/2008,0.66,1.09,1.39,1.95,
5/12/2008,0.7,1.1,1.41,1.95,
5/13/2008,0.85,1.21,1.51,2.04,
5/14/2008,0.86,1.2,1.49,2.04,
5/15/2008,0.75,1.1,1.4,1.97,
5/16/2008,0.75,1.11,1.41,1.97,
5/19/2008,0.69,1.07,1.36,1.93,
5/20/2008,0.6,1.01,1.31,1.88,
5/21/2008,0.62,0.99,1.3,1.86,
5/22/2008,0.77,1.12,1.41,1.94,
5/23/2008,0.73,1.07,1.36,1.91,
5/27/2008,0.85,1.18,1.46,2.01,
5/28/2008,0.97,1.3,1.58,2.11,
5/29/2008,1.01,1.35,1.62,2.16,
5/30/2008,1.01,1.32,1.58,2.13,
6/2/2008,0.88,1.24,1.51,2.11,
6/3/2008,0.85,1.23,1.51,2.12,
6/4/2008,0.94,1.32,1.59,2.21,
6/5/2008,0.97,1.36,1.63,2.26,
6/6/2008,0.75,1.18,1.47,2.14,
6/9/2008,0.93,1.27,1.54,2.15,
6/10/2008,1.06,1.36,1.62,2.22,
6/11/2008,0.98,1.35,1.62,2.24,
6/12/2008,1.14,1.46,1.73,2.3,
6/13/2008,1.17,1.51,1.77,2.31,
6/16/2008,1.15,1.49,1.76,2.26,
6/17/2008,1.11,1.47,1.75,2.26,
6/18/2008,1,1.4,1.68,2.2,
6/19/2008,1.12,1.49,1.75,2.26,
6/20/2008,1.04,1.44,1.72,2.22,
6/23/2008,1.09,1.48,1.75,2.24,
6/24/2008,0.95,1.36,1.64,2.17,
6/25/2008,0.97,1.37,1.65,2.18,
6/26/2008,0.8,1.26,1.55,2.1,
6/27/2008,0.74,1.18,1.48,2.05,
6/30/2008,0.71,1.17,1.48,2.06,
7/1/2008,0.67,1.15,1.49,2.05,
7/2/2008,0.61,1.08,1.43,1.98,
7/3/2008,0.56,1.05,1.42,1.98,
7/7/2008,0.6,1.06,1.43,1.99,
7/8/2008,0.67,1.08,1.45,1.98,
7/9/2008,0.57,1.02,1.39,1.92,
7/10/2008,0.53,1.01,1.4,1.94,
7/11/2008,0.67,1.11,1.48,2.03,
7/14/2008,0.62,1.07,1.43,1.98,
7/15/2008,0.57,1.03,1.4,1.98,
7/16/2008,0.64,1.11,1.48,2.06,
7/17/2008,0.81,1.24,1.6,2.13,
7/18/2008,0.92,1.3,1.65,2.15,
7/21/2008,0.94,1.32,1.66,2.17,
7/22/2008,1.06,1.4,1.71,2.22,
7/23/2008,1.22,1.52,1.8,2.26,
7/24/2008,1.09,1.42,1.69,2.17,
7/25/2008,1.21,1.52,1.79,2.26,
7/28/2008,1.09,1.44,1.7,2.19,
7/29/2008,1.21,1.51,1.76,2.23,
7/30/2008,1.14,1.46,1.71,2.21,
7/31/2008,1.09,1.4,1.65,2.16,
8/1/2008,1.06,1.39,1.63,2.13,
8/4/2008,1.09,1.42,1.64,2.14,
8/5/2008,1.18,1.53,1.74,2.2,
8/6/2008,1.22,1.59,1.79,2.25,
8/7/2008,1.07,1.46,1.68,2.13,
8/8/2008,1.17,1.51,1.72,2.15,
8/11/2008,1.26,1.6,1.8,2.24,
8/12/2008,1.17,1.52,1.72,2.2,
8/13/2008,1.2,1.54,1.75,2.23,
8/14/2008,1.13,1.47,1.67,2.16,
8/15/2008,1.16,1.47,1.66,2.13,
8/18/2008,1.15,1.47,1.67,2.12,
8/19/2008,1.15,1.48,1.68,2.15,
8/20/2008,1.06,1.39,1.6,2.11,
8/21/2008,1.06,1.41,1.61,2.1,
8/22/2008,1.2,1.5,1.69,2.12,
8/25/2008,1.16,1.44,1.64,2.07,
8/26/2008,1.16,1.44,1.63,2.09,
8/27/2008,1.1,1.38,1.58,2.07,
8/28/2008,1.15,1.42,1.62,2.1,
8/29/2008,1.21,1.48,1.68,2.17,
9/2/2008,1.28,1.5,1.69,2.15,
9/3/2008,1.29,1.52,1.71,2.19,
9/4/2008,1.28,1.51,1.7,2.22,
9/5/2008,1.31,1.53,1.71,2.21,
9/8/2008,1.34,1.52,1.68,2.14,
9/9/2008,1.38,1.54,1.69,2.11,
9/10/2008,1.39,1.55,1.7,2.1,
9/11/2008,1.36,1.52,1.67,2.05,
9/12/2008,1.47,1.64,1.79,2.19,
9/15/2008,1.36,1.53,1.7,2.09,
9/16/2008,1.61,1.71,1.85,2.16,
9/17/2008,1.48,1.64,1.81,2.19,
9/18/2008,1.65,1.78,1.94,2.28,
9/19/2008,1.64,1.74,1.85,2.26,
9/22/2008,1.6,1.73,1.85,2.27,
9/23/2008,1.78,1.89,1.99,2.38,
9/24/2008,1.82,1.96,2.05,2.43,
9/25/2008,1.91,2,2.09,2.45,
9/26/2008,1.9,2.01,2.1,2.46,
9/29/2008,1.76,1.94,2.03,2.35,
9/30/2008,2.01,2.15,2.25,2.62,
10/1/2008,1.92,2.16,2.26,2.57,
10/2/2008,1.75,2.03,2.17,2.5,
10/3/2008,1.68,2.02,2.18,2.47,
10/6/2008,1.7,2.03,2.21,2.46,
10/7/2008,1.83,2.16,2.32,2.59,
10/8/2008,2.27,2.61,2.69,2.85,
10/9/2008,2.32,2.64,2.79,2.9,
10/10/2008,2.57,2.9,2.97,2.97,
10/14/2008,2.77,3.04,3.05,2.96,
10/15/2008,2.76,3.01,3.02,2.95,
10/16/2008,2.88,3.08,3.02,2.95,
10/17/2008,2.79,2.99,2.87,2.88,
10/20/2008,2.73,2.95,2.76,2.81,
10/21/2008,2.75,2.95,2.63,2.77,
10/22/2008,2.8,2.97,2.59,2.7,
10/23/2008,2.96,3.1,2.67,2.77,
10/24/2008,3.44,3.52,3.02,3.05,
10/27/2008,3.74,3.74,3.02,3.13,
10/28/2008,3.79,3.82,3.06,3.15,
10/29/2008,3.73,3.79,3.05,3.19,
10/30/2008,3.65,3.78,3.06,3.17,
10/31/2008,3.76,3.9,3.14,3.35,
11/3/2008,3.66,3.85,3.09,3.29,
11/4/2008,3.45,3.65,2.88,3.11,
11/5/2008,3.4,3.56,2.76,2.99,
11/6/2008,3.48,3.64,2.81,2.96,
11/7/2008,3.56,3.81,2.86,2.98,
11/10/2008,3.52,3.78,2.84,2.9,
11/12/2008,3.46,3.74,2.79,2.86,
11/13/2008,3.5,3.85,2.95,2.98,
11/14/2008,3.43,3.72,2.87,2.82,
11/17/2008,3.44,3.71,2.85,2.79,
11/18/2008,3.51,3.8,2.92,2.78,
11/19/2008,3.61,3.91,2.98,2.96,
11/20/2008,3.73,4.01,3.06,2.93,
11/21/2008,3.96,4.17,3.15,3.1,
11/24/2008,4.19,4.27,3.11,3.32,
11/25/2008,4.12,3.96,2.79,3.14,
11/26/2008,4.24,3.86,2.68,3.1,
11/28/2008,4.17,3.78,2.6,2.98,
12/1/2008,2.03,2.19,2.38,2.76,
12/2/2008,1.73,1.96,2.26,2.6,
12/3/2008,1.57,1.82,2.14,2.47,
12/4/2008,1.47,1.69,1.98,2.32,
12/5/2008,1.79,1.98,2.23,2.4,
12/8/2008,2.04,2.3,2.47,2.48,
12/9/2008,1.94,2.22,2.41,2.45,
12/10/2008,1.98,2.26,2.44,2.43,
12/11/2008,1.9,2.17,2.35,2.4,
12/12/2008,1.93,2.21,2.43,2.44,
12/15/2008,2.09,2.27,2.43,2.49,
12/16/2008,1.64,1.91,2.21,2.26,
12/17/2008,1.26,1.53,1.86,2.04,
12/18/2008,1.37,1.6,1.85,1.99,
12/19/2008,1.66,1.81,1.98,2.05,
12/22/2008,1.77,1.89,2.01,2.12,
12/23/2008,1.8,1.9,2.03,2.17,
12/24/2008,1.81,1.93,2.07,2.19,
12/26/2008,1.79,1.9,2.03,2.17,
12/29/2008,1.66,1.84,2.02,2.21,
12/30/2008,1.72,1.86,2.02,2.2,
12/31/2008,1.81,1.96,2.14,2.36,
1/2/2009,1.97,2.12,2.29,2.51,
1/5/2009,1.86,2.08,2.34,2.64,
1/6/2009,1.82,2,2.09,2.65,
1/7/2009,1.75,1.87,2.05,2.64,
1/8/2009,1.68,1.79,1.97,2.52,
1/9/2009,1.6,1.7,1.87,2.4,
1/12/2009,1.55,1.62,1.75,2.29,
1/13/2009,1.47,1.57,1.74,2.25,
1/14/2009,1.49,1.61,1.79,2.26,
1/15/2009,1.46,1.59,1.78,2.33,
1/16/2009,1.47,1.61,1.81,2.32,
1/20/2009,1.45,1.6,1.82,2.35,
1/21/2009,1.56,1.72,1.98,2.65,
1/22/2009,1.52,1.71,1.97,2.6,
1/23/2009,1.55,1.7,1.93,2.57,
1/26/2009,1.57,1.7,1.92,2.47,
1/27/2009,1.44,1.57,1.77,2.33,
1/28/2009,1.45,1.59,1.81,2.46,
1/29/2009,1.57,1.67,1.83,2.48,
1/30/2009,1.47,1.54,1.73,2.43,
2/2/2009,1.41,1.5,1.69,2.34,
2/3/2009,1.45,1.56,1.76,2.42,
2/4/2009,1.4,1.55,1.78,2.4,
2/5/2009,1.38,1.58,1.84,2.41,
2/6/2009,1.27,1.49,1.82,2.41,
2/9/2009,1.06,1.3,1.66,2.27,
2/10/2009,1.03,1.28,1.65,2.22,
2/11/2009,1.1,1.32,1.66,2.21,
2/12/2009,1.22,1.38,1.61,2.21,
2/13/2009,1.21,1.4,1.68,2.33,
2/17/2009,1.2,1.33,1.53,2.19,
2/18/2009,1.31,1.44,1.63,2.24,
2/19/2009,1.27,1.47,1.73,2.29,
2/20/2009,1.24,1.42,1.67,2.23,
2/23/2009,1.24,1.44,1.7,2.22,
2/24/2009,1.36,1.56,1.82,2.21,
2/25/2009,1.46,1.69,1.98,2.34,
2/26/2009,1.48,1.72,2.02,2.45,
2/27/2009,1.41,1.69,2.06,2.53,
3/2/2009,1.34,1.63,2,2.48,
3/3/2009,1.45,1.7,2.02,2.49,
3/4/2009,1.5,1.76,2.09,2.52,
3/5/2009,1.4,1.65,1.98,2.42,
3/6/2009,1.46,1.71,2.02,2.45,
3/9/2009,1.52,1.76,2.06,2.53,
3/10/2009,1.61,1.84,2.15,2.59,
3/11/2009,1.57,1.77,2.03,2.54,
3/12/2009,1.41,1.61,1.88,2.39,
3/13/2009,1.37,1.59,1.87,2.42,
3/16/2009,1.35,1.58,1.88,2.44,
3/17/2009,1.41,1.62,1.9,2.47,
3/18/2009,0.94,1.06,1.28,2.03,
3/19/2009,0.98,1.11,1.31,2.02,
3/20/2009,1.03,1.19,1.43,2.08,
3/23/2009,1.05,1.19,1.4,2.07,
3/24/2009,0.97,1.12,1.36,1.99,
3/25/2009,1.02,1.19,1.44,2.07,
3/26/2009,0.85,1.03,1.3,1.95,
3/27/2009,0.89,1.08,1.38,1.94,
3/30/2009,0.94,1.11,1.39,1.92,
3/31/2009,0.94,1.14,1.43,2.01,
4/1/2009,0.93,1.11,1.37,1.94,
4/2/2009,1,1.18,1.44,2.07,
4/3/2009,1.07,1.26,1.53,2.19,
4/6/2009,1.02,1.21,1.52,2.22,
4/7/2009,1.07,1.29,1.61,2.22,
4/8/2009,1.05,1.25,1.57,2.15,
4/9/2009,1.08,1.29,1.62,2.21,
4/13/2009,1.04,1.24,1.55,2.16,
4/14/2009,0.96,1.18,1.52,2.16,
4/15/2009,1.02,1.23,1.55,2.17,
4/16/2009,1.06,1.27,1.59,2.23,
4/17/2009,1.18,1.38,1.7,2.33,
4/20/2009,1.21,1.39,1.66,2.3,
4/21/2009,1.25,1.43,1.69,2.36,
4/22/2009,1.28,1.43,1.65,2.36,
4/23/2009,1.25,1.35,1.52,2.23,
4/24/2009,1.23,1.34,1.53,2.24,
4/27/2009,1.12,1.27,1.48,2.18,
4/28/2009,1.16,1.31,1.54,2.26,
4/29/2009,1.14,1.32,1.59,2.3,
4/30/2009,1.2,1.41,1.69,2.41,
5/1/2009,1.24,1.47,1.8,2.49,
5/4/2009,1.19,1.42,1.77,2.49,
5/5/2009,1.19,1.43,1.77,2.48,
5/6/2009,1.13,1.4,1.74,2.43,
5/7/2009,1.1,1.36,1.74,2.45,
5/8/2009,1.11,1.38,1.77,2.46,
5/11/2009,1.04,1.31,1.7,2.38,
5/12/2009,1.03,1.3,1.69,2.36,
5/13/2009,1.02,1.29,1.67,2.3,
5/14/2009,1.02,1.29,1.68,2.27,
5/15/2009,1.01,1.28,1.66,2.22,
5/18/2009,1.06,1.31,1.66,2.24,
5/19/2009,1.03,1.29,1.65,2.24,
5/20/2009,0.96,1.21,1.56,2.19,
5/21/2009,1.03,1.29,1.67,2.32,
5/22/2009,1.04,1.32,1.72,2.33,
5/26/2009,1.05,1.33,1.72,2.35,
5/27/2009,1.06,1.38,1.83,2.42,
5/28/2009,1.13,1.45,1.87,2.42,
5/29/2009,0.98,1.27,1.67,2.26,
6/1/2009,1.02,1.35,1.8,2.39,
6/2/2009,0.93,1.25,1.69,2.28,
6/3/2009,0.93,1.25,1.68,2.32,
6/4/2009,1.01,1.36,1.83,2.44,
6/5/2009,1.14,1.46,1.88,2.45,
6/8/2009,1.24,1.54,1.94,2.47,
6/9/2009,1.11,1.45,1.88,2.44,
6/10/2009,1.08,1.44,1.91,2.44,
6/11/2009,1.09,1.44,1.89,2.42,
6/12/2009,1.14,1.48,1.91,2.44,
6/15/2009,1.15,1.48,1.9,2.44,
6/16/2009,1.17,1.48,1.88,2.4,
6/17/2009,1.26,1.56,1.95,2.46,
6/18/2009,1.33,1.62,1.98,2.5,
6/19/2009,1.28,1.55,1.91,2.41,
6/22/2009,1.31,1.56,1.89,2.34,
6/23/2009,1.28,1.52,1.84,2.25,
6/24/2009,1.4,1.63,1.93,2.28,
6/25/2009,1.25,1.5,1.82,2.23,
6/26/2009,1.32,1.56,1.85,2.21,
6/29/2009,1.32,1.55,1.83,2.19,
6/30/2009,1.2,1.46,1.78,2.12,
7/1/2009,1.16,1.46,1.83,2.16,
7/2/2009,1.16,1.48,1.87,2.21,
7/6/2009,1.18,1.52,2.03,2.25,
7/7/2009,1.14,1.44,1.87,2.23,
7/8/2009,1.11,1.38,1.79,2.21,
7/9/2009,1.23,1.49,1.87,2.35,
7/10/2009,1.16,1.42,1.8,2.3,
7/13/2009,1.21,1.46,1.84,2.36,
7/14/2009,1.22,1.48,1.86,2.39,
7/15/2009,1.25,1.51,1.87,2.39,
7/16/2009,1.18,1.44,1.82,2.34,
7/17/2009,1.15,1.42,1.81,2.35,
7/20/2009,1.06,1.33,1.73,2.27,
7/21/2009,1.03,1.31,1.71,2.26,
7/22/2009,1.09,1.36,1.75,2.32,
7/23/2009,1.17,1.42,1.8,2.36,
7/24/2009,1.18,1.43,1.81,2.36,
7/27/2009,1.21,1.47,1.85,2.38,
7/28/2009,1.25,1.5,1.86,2.37,
7/29/2009,1.3,1.52,1.84,2.34,
7/30/2009,1.28,1.48,1.78,2.28,
7/31/2009,1.21,1.41,1.71,2.23,
8/3/2009,1.28,1.49,1.78,2.31,
8/4/2009,1.26,1.48,1.81,2.36,
8/5/2009,1.29,1.52,1.85,2.35,
8/6/2009,1.34,1.56,1.87,2.36,
8/7/2009,1.36,1.57,1.88,2.34,
8/10/2009,1.33,1.53,1.83,2.29,
8/11/2009,1.33,1.52,1.8,2.24,
8/12/2009,1.36,1.56,1.84,2.32,
8/13/2009,1.34,1.53,1.8,2.24,
8/14/2009,1.38,1.57,1.85,2.26,
8/17/2009,1.35,1.53,1.79,2.2,
8/18/2009,1.32,1.51,1.78,2.17,
8/19/2009,1.23,1.42,1.7,2.12,
8/20/2009,1.13,1.32,1.6,2.07,
8/21/2009,1.22,1.41,1.69,2.17,
8/24/2009,1.21,1.4,1.67,2.12,
8/25/2009,1.27,1.46,1.72,2.12,
8/26/2009,1.26,1.45,1.72,2.1,
8/27/2009,1.27,1.47,1.75,2.14,
8/28/2009,1.28,1.48,1.76,2.17,
8/31/2009,1.27,1.48,1.76,2.21,
9/1/2009,1.22,1.44,1.74,2.21,
9/2/2009,1.19,1.41,1.71,2.17,
9/3/2009,1.14,1.37,1.69,2.17,
9/4/2009,1.12,1.36,1.7,2.2,
9/8/2009,1.06,1.31,1.66,2.19,
9/9/2009,1.02,1.29,1.66,2.19,
9/10/2009,0.97,1.23,1.59,2.12,
9/11/2009,0.93,1.21,1.59,2.11,
9/14/2009,0.96,1.25,1.65,2.14,
9/15/2009,0.96,1.25,1.64,2.16,
9/16/2009,0.94,1.23,1.62,2.13,
9/17/2009,0.95,1.24,1.62,2.13,
9/18/2009,1.04,1.31,1.68,2.16,
9/21/2009,1.08,1.34,1.69,2.14,
9/22/2009,1.03,1.3,1.65,2.11,
9/23/2009,1,1.27,1.63,2.11,
9/24/2009,1.01,1.28,1.64,2.1,
9/25/2009,1,1.26,1.6,2.07,
9/28/2009,0.98,1.23,1.57,2.05,
9/29/2009,1,1.26,1.59,2.06,
9/30/2009,0.94,1.21,1.56,2.03,
10/1/2009,0.87,1.14,1.5,1.98,
10/2/2009,0.89,1.17,1.54,2.02,
10/5/2009,0.89,1.16,1.51,2.03,
10/6/2009,0.88,1.16,1.53,2.06,
10/7/2009,0.81,1.09,1.45,1.99,
10/8/2009,0.83,1.12,1.49,2.03,
10/9/2009,0.9,1.19,1.56,2.1,
10/13/2009,0.81,1.1,1.46,1.99,
10/14/2009,0.85,1.14,1.51,2.07,
10/15/2009,0.85,1.13,1.5,2.08,
10/16/2009,0.8,1.09,1.45,2.02,
10/19/2009,0.73,1.01,1.38,1.94,
10/20/2009,0.73,1.01,1.37,1.94,
10/21/2009,0.83,1.09,1.43,2,
10/22/2009,0.88,1.15,1.49,2.07,
10/23/2009,0.9,1.17,1.51,2.1,
10/26/2009,0.93,1.22,1.59,2.17,
10/27/2009,0.8,1.11,1.49,2.08,
10/28/2009,0.8,1.1,1.48,2.07,
10/29/2009,0.8,1.11,1.5,2.11,
10/30/2009,0.7,1.01,1.41,2.02,
11/2/2009,0.7,1.01,1.41,2.01,
11/3/2009,0.73,1.06,1.45,2.04,
11/4/2009,0.69,1.03,1.45,2.02,
11/5/2009,0.64,0.98,1.41,2,
11/6/2009,0.6,0.94,1.37,1.98,
11/9/2009,0.52,0.87,1.3,1.95,
11/10/2009,0.53,0.88,1.31,1.98,
11/12/2009,0.55,0.9,1.33,1.99,
11/13/2009,0.55,0.89,1.31,1.96,
11/16/2009,0.46,0.8,1.21,1.84,
11/17/2009,0.45,0.79,1.2,1.83,
11/18/2009,0.41,0.77,1.21,1.84,
11/19/2009,0.4,0.77,1.21,1.84,
11/20/2009,0.4,0.76,1.21,1.85,
11/23/2009,0.38,0.75,1.2,1.84,
11/24/2009,0.34,0.74,1.21,1.82,
11/25/2009,0.3,0.69,1.16,1.78,
11/27/2009,0.29,0.68,1.15,1.77,
11/30/2009,0.26,0.65,1.13,1.76,
12/1/2009,0.23,0.65,1.14,1.79,
12/2/2009,0.27,0.68,1.18,1.79,
12/3/2009,0.32,0.73,1.24,1.85,
12/4/2009,0.43,0.85,1.34,1.95,
12/7/2009,0.38,0.81,1.31,1.95,
12/8/2009,0.37,0.8,1.31,1.96,
12/9/2009,0.44,0.86,1.36,2.01,
12/10/2009,0.46,0.89,1.4,2.06,
12/11/2009,0.47,0.9,1.41,2.04,
12/14/2009,0.46,0.88,1.37,1.99,
12/15/2009,0.45,0.87,1.37,2.01,
12/16/2009,0.42,0.84,1.34,1.99,
12/17/2009,0.36,0.78,1.28,1.94,
12/18/2009,0.38,0.81,1.31,1.95,
12/21/2009,0.45,0.88,1.39,2.03,
12/22/2009,0.48,0.92,1.43,2.06,
12/23/2009,0.49,0.94,1.46,2.09,
12/24/2009,0.52,0.98,1.5,2.14,
12/28/2009,0.54,0.99,1.5,2.12,
12/29/2009,0.52,0.96,1.46,2.07,
12/30/2009,0.5,0.95,1.44,2.02,
12/31/2009,0.56,1,1.48,2.03,
1/4/2010,0.52,0.97,1.47,2.04,
1/5/2010,0.44,0.91,1.43,1.97,
1/6/2010,0.44,0.94,1.48,2.03,
1/7/2010,0.43,0.91,1.44,2.02,
1/8/2010,0.39,0.88,1.41,2,
1/11/2010,0.46,0.88,1.47,2.04,
1/12/2010,0.34,0.78,1.35,1.96,
1/13/2010,0.42,0.86,1.43,2.05,
1/14/2010,0.39,0.84,1.4,2.01,
1/15/2010,0.34,0.78,1.34,2,
1/19/2010,0.39,0.77,1.35,2.01,
1/20/2010,0.36,0.74,1.31,1.98,
1/21/2010,0.4,0.83,1.29,1.95,
1/22/2010,0.42,0.84,1.31,1.96,
1/25/2010,0.42,0.85,1.33,2,
1/26/2010,0.41,0.83,1.31,1.99,
1/27/2010,0.47,0.89,1.35,2,
1/28/2010,0.47,0.89,1.35,1.97,
1/29/2010,0.43,0.85,1.3,1.93,
2/1/2010,0.39,0.81,1.29,1.92,
2/2/2010,0.35,0.79,1.26,1.91,
2/3/2010,0.35,0.8,1.3,1.96,
2/4/2010,0.3,0.75,1.27,1.93,
2/5/2010,0.34,0.8,1.32,1.97,
2/8/2010,0.35,0.81,1.35,1.98,
2/9/2010,0.38,0.85,1.37,2.01,
2/10/2010,0.42,0.89,1.44,2.08,
2/11/2010,0.43,0.92,1.47,2.13,
2/12/2010,0.39,0.88,1.46,2.12,
2/16/2010,0.37,0.87,1.42,2.09,
2/17/2010,0.39,0.88,1.46,2.12,
2/18/2010,0.44,0.95,1.48,2.13,
2/19/2010,0.51,1.01,1.52,2.14,
2/22/2010,0.55,1.09,1.55,2.04,2.22
2/23/2010,0.47,1,1.5,2,2.14
2/24/2010,0.5,1.03,1.51,2,2.16
2/25/2010,0.5,1.03,1.51,2.01,2.16
2/26/2010,0.47,0.99,1.48,1.98,2.13
3/1/2010,0.45,0.98,1.46,1.98,2.14
3/2/2010,0.44,0.98,1.46,1.98,2.14
3/3/2010,0.43,0.97,1.46,1.99,2.15
3/4/2010,0.44,0.96,1.44,1.96,2.12
3/5/2010,0.46,1,1.48,1.99,2.15
3/8/2010,0.49,1.03,1.49,2,2.17
3/9/2010,0.46,0.99,1.48,2.02,2.19
3/10/2010,0.48,1.01,1.49,2,2.18
3/11/2010,0.54,1.06,1.49,1.97,2.16
